,eyeAct,uAct,uPow,lAct,lPow,img,round
12074,neutral,neutral,0.0,neutral,0.0,neutral,0
12075,neutral,neutral,0.0,neutral,0.0,neutral,0
12076,neutral,neutral,0.0,neutral,0.0,neutral,0
12077,neutral,neutral,0.0,neutral,0.0,neutral,0
12078,neutral,neutral,0.0,neutral,0.0,neutral,0
12079,neutral,neutral,0.0,neutral,0.0,neutral,0
12080,neutral,neutral,0.0,neutral,0.0,neutral,0
12081,neutral,neutral,0.0,neutral,0.0,neutral,0
12082,neutral,neutral,0.0,neutral,0.0,neutral,0
12083,neutral,neutral,0.0,neutral,0.0,neutral,0
12084,neutral,neutral,0.0,neutral,0.0,neutral,0
12085,neutral,neutral,0.0,neutral,0.0,neutral,0
12086,neutral,neutral,0.0,neutral,0.0,neutral,0
12087,neutral,neutral,0.0,neutral,0.0,neutral,0
12088,neutral,neutral,0.0,neutral,0.0,neutral,0
12089,neutral,neutral,0.0,neutral,0.0,neutral,0
12090,neutral,neutral,0.0,neutral,0.0,neutral,0
12091,neutral,neutral,0.0,neutral,0.0,neutral,0
12092,neutral,neutral,0.0,neutral,0.0,neutral,0
12093,neutral,neutral,0.0,neutral,0.0,neutral,0
12094,neutral,neutral,0.0,neutral,0.0,neutral,0
12095,neutral,neutral,0.0,neutral,0.0,neutral,0
12096,neutral,neutral,0.0,neutral,0.0,neutral,0
12097,neutral,neutral,0.0,neutral,0.0,neutral,0
12098,neutral,neutral,0.0,neutral,0.0,neutral,0
12099,neutral,neutral,0.0,neutral,0.0,neutral,0
12100,neutral,neutral,0.0,neutral,0.0,neutral,0
12101,neutral,neutral,0.0,neutral,0.0,neutral,0
12102,neutral,neutral,0.0,neutral,0.0,neutral,0
12103,neutral,neutral,0.0,neutral,0.0,neutral,0
12104,neutral,neutral,0.0,neutral,0.0,neutral,0
12105,neutral,neutral,0.0,neutral,0.0,neutral,0
12106,neutral,neutral,0.0,neutral,0.0,neutral,0
12107,neutral,neutral,0.0,neutral,0.0,neutral,0
12108,neutral,neutral,0.0,neutral,0.0,neutral,0
12109,neutral,neutral,0.0,neutral,0.0,neutral,0
12110,neutral,neutral,0.0,neutral,0.0,neutral,0
12111,neutral,neutral,0.0,neutral,0.0,neutral,0
12112,neutral,neutral,0.0,neutral,0.0,neutral,0
12113,neutral,neutral,0.0,neutral,0.0,neutral,0
12114,neutral,neutral,0.0,neutral,0.0,neutral,0
12115,neutral,neutral,0.0,neutral,0.0,neutral,0
12116,neutral,neutral,0.0,neutral,0.0,neutral,0
12117,neutral,neutral,0.0,neutral,0.0,neutral,0
12118,neutral,neutral,0.0,neutral,0.0,neutral,0
12119,neutral,neutral,0.0,neutral,0.0,neutral,0
12120,neutral,neutral,0.0,neutral,0.0,neutral,0
12121,neutral,neutral,0.0,neutral,0.0,neutral,0
12122,neutral,neutral,0.0,neutral,0.0,neutral,0
12123,neutral,neutral,0.0,neutral,0.0,neutral,0
12124,neutral,neutral,0.0,neutral,0.0,neutral,0
12125,neutral,neutral,0.0,neutral,0.0,neutral,0
12126,neutral,neutral,0.0,neutral,0.0,neutral,0
12127,neutral,neutral,0.0,neutral,0.0,neutral,0
12128,neutral,neutral,0.0,neutral,0.0,neutral,0
12129,neutral,neutral,0.0,neutral,0.0,neutral,0
12130,neutral,neutral,0.0,neutral,0.0,neutral,0
12131,neutral,neutral,0.0,neutral,0.0,neutral,0
12132,neutral,neutral,0.0,neutral,0.0,neutral,0
12133,neutral,neutral,0.0,neutral,0.0,neutral,0
12134,neutral,neutral,0.0,neutral,0.0,neutral,0
12135,neutral,neutral,0.0,neutral,0.0,neutral,0
12136,neutral,neutral,0.0,neutral,0.0,neutral,0
12137,neutral,neutral,0.0,neutral,0.0,neutral,0
12138,neutral,neutral,0.0,neutral,0.0,neutral,0
12139,neutral,neutral,0.0,neutral,0.0,neutral,0
12140,neutral,neutral,0.0,neutral,0.0,neutral,0
12141,neutral,neutral,0.0,neutral,0.0,neutral,0
12142,neutral,neutral,0.0,neutral,0.0,neutral,0
12143,neutral,neutral,0.0,neutral,0.0,neutral,0
12144,neutral,neutral,0.0,neutral,0.0,neutral,0
12145,neutral,neutral,0.0,neutral,0.0,neutral,0
12146,neutral,neutral,0.0,neutral,0.0,neutral,0
12147,neutral,neutral,0.0,neutral,0.0,neutral,0
12148,neutral,neutral,0.0,neutral,0.0,neutral,0
12149,neutral,neutral,0.0,neutral,0.0,neutral,0
12150,neutral,neutral,0.0,neutral,0.0,neutral,0
12151,neutral,neutral,0.0,neutral,0.0,neutral,0
12152,neutral,neutral,0.0,neutral,0.0,neutral,0
12153,neutral,neutral,0.0,neutral,0.0,neutral,0
12154,neutral,neutral,0.0,neutral,0.0,neutral,0
12155,neutral,neutral,0.0,neutral,0.0,neutral,0
12156,neutral,neutral,0.0,neutral,0.0,neutral,0
12157,neutral,neutral,0.0,neutral,0.0,neutral,0
12158,neutral,neutral,0.0,neutral,0.0,neutral,0
12159,neutral,neutral,0.0,neutral,0.0,neutral,0
12160,neutral,neutral,0.0,neutral,0.0,neutral,0
12161,neutral,neutral,0.0,neutral,0.0,neutral,0
12162,neutral,neutral,0.0,neutral,0.0,neutral,0
12163,neutral,neutral,0.0,neutral,0.0,neutral,0
12164,neutral,neutral,0.0,neutral,0.0,neutral,0
12165,neutral,neutral,0.0,neutral,0.0,neutral,0
12166,neutral,neutral,0.0,neutral,0.0,neutral,0
12167,neutral,neutral,0.0,neutral,0.0,neutral,0
12168,neutral,neutral,0.0,neutral,0.0,neutral,0
12169,neutral,neutral,0.0,neutral,0.0,neutral,0
12170,neutral,neutral,0.0,neutral,0.0,neutral,0
12171,neutral,neutral,0.0,neutral,0.0,neutral,0
12172,neutral,neutral,0.0,neutral,0.0,neutral,0
12173,neutral,neutral,0.0,neutral,0.0,neutral,0
12174,neutral,neutral,0.0,neutral,0.0,neutral,0
12175,neutral,neutral,0.0,neutral,0.0,neutral,0
12176,neutral,neutral,0.0,neutral,0.0,neutral,0
12177,neutral,neutral,0.0,neutral,0.0,neutral,0
12178,neutral,neutral,0.0,neutral,0.0,neutral,0
12179,neutral,neutral,0.0,neutral,0.0,neutral,0
12180,neutral,neutral,0.0,neutral,0.0,neutral,0
12181,neutral,neutral,0.0,neutral,0.0,neutral,0
12182,neutral,neutral,0.0,neutral,0.0,neutral,0
12183,neutral,neutral,0.0,neutral,0.0,neutral,0
12184,neutral,neutral,0.0,neutral,0.0,neutral,0
12185,neutral,neutral,0.0,neutral,0.0,neutral,0
12186,neutral,neutral,0.0,neutral,0.0,neutral,0
12187,neutral,neutral,0.0,neutral,0.0,neutral,0
12188,neutral,neutral,0.0,neutral,0.0,neutral,0
12189,neutral,neutral,0.0,neutral,0.0,neutral,0
12190,neutral,neutral,0.0,neutral,0.0,neutral,0
12191,neutral,neutral,0.0,neutral,0.0,neutral,0
12192,neutral,neutral,0.0,neutral,0.0,neutral,0
12193,neutral,neutral,0.0,neutral,0.0,neutral,0
12194,neutral,neutral,0.0,neutral,0.0,neutral,0
12195,neutral,neutral,0.0,neutral,0.0,neutral,0
12196,neutral,neutral,0.0,neutral,0.0,neutral,0
12197,neutral,neutral,0.0,neutral,0.0,neutral,0
12198,neutral,neutral,0.0,neutral,0.0,neutral,0
12199,neutral,neutral,0.0,neutral,0.0,neutral,0
12200,neutral,neutral,0.0,neutral,0.0,neutral,0
12201,neutral,neutral,0.0,neutral,0.0,neutral,0
12202,neutral,neutral,0.0,neutral,0.0,neutral,0
12203,neutral,neutral,0.0,neutral,0.0,neutral,0
12204,neutral,neutral,0.0,neutral,0.0,neutral,0
12205,neutral,neutral,0.0,neutral,0.0,neutral,0
12206,neutral,neutral,0.0,neutral,0.0,neutral,0
12207,neutral,neutral,0.0,neutral,0.0,neutral,0
12208,neutral,neutral,0.0,neutral,0.0,neutral,0
12209,neutral,neutral,0.0,neutral,0.0,neutral,0
12210,neutral,neutral,0.0,neutral,0.0,neutral,0
12211,neutral,neutral,0.0,neutral,0.0,neutral,0
12212,neutral,neutral,0.0,neutral,0.0,neutral,0
12213,neutral,neutral,0.0,neutral,0.0,neutral,0
12214,neutral,neutral,0.0,neutral,0.0,neutral,0
12215,neutral,neutral,0.0,neutral,0.0,neutral,0
12216,neutral,neutral,0.0,neutral,0.0,neutral,0
12217,neutral,neutral,0.0,neutral,0.0,neutral,0
12218,neutral,neutral,0.0,neutral,0.0,neutral,0
12219,neutral,neutral,0.0,neutral,0.0,neutral,0
12220,neutral,neutral,0.0,neutral,0.0,neutral,0
12221,neutral,neutral,0.0,neutral,0.0,neutral,0
12222,neutral,neutral,0.0,neutral,0.0,neutral,0
12223,neutral,neutral,0.0,neutral,0.0,neutral,0
12224,neutral,neutral,0.0,neutral,0.0,neutral,0
12225,neutral,neutral,0.0,neutral,0.0,neutral,0
12226,neutral,neutral,0.0,neutral,0.0,neutral,0
12227,neutral,neutral,0.0,neutral,0.0,neutral,0
12228,neutral,neutral,0.0,neutral,0.0,neutral,0
12229,neutral,neutral,0.0,neutral,0.0,neutral,0
12230,neutral,neutral,0.0,neutral,0.0,neutral,0
12231,neutral,neutral,0.0,neutral,0.0,neutral,0
12232,neutral,neutral,0.0,neutral,0.0,neutral,0
12233,neutral,neutral,0.0,neutral,0.0,neutral,0
12234,neutral,neutral,0.0,neutral,0.0,neutral,0
12235,neutral,neutral,0.0,neutral,0.0,neutral,0
12236,neutral,neutral,0.0,neutral,0.0,neutral,0
12237,neutral,neutral,0.0,neutral,0.0,neutral,0
12238,neutral,neutral,0.0,neutral,0.0,neutral,0
12239,neutral,neutral,0.0,neutral,0.0,neutral,0
12240,neutral,neutral,0.0,neutral,0.0,neutral,0
12241,neutral,neutral,0.0,neutral,0.0,neutral,0
12242,neutral,neutral,0.0,neutral,0.0,neutral,0
12243,neutral,neutral,0.0,neutral,0.0,neutral,0
12244,neutral,neutral,0.0,neutral,0.0,neutral,0
12245,neutral,neutral,0.0,neutral,0.0,neutral,0
12246,neutral,neutral,0.0,neutral,0.0,neutral,0
12247,neutral,neutral,0.0,neutral,0.0,neutral,0
12248,neutral,neutral,0.0,neutral,0.0,neutral,0
12249,neutral,neutral,0.0,neutral,0.0,neutral,0
12250,neutral,neutral,0.0,neutral,0.0,neutral,0
12251,neutral,neutral,0.0,neutral,0.0,neutral,0
12252,neutral,neutral,0.0,neutral,0.0,neutral,0
12253,neutral,neutral,0.0,neutral,0.0,neutral,0
12254,neutral,neutral,0.0,neutral,0.0,neutral,0
12255,neutral,neutral,0.0,neutral,0.0,neutral,0
12256,neutral,neutral,0.0,neutral,0.0,neutral,0
12257,neutral,neutral,0.0,neutral,0.0,neutral,0
12258,neutral,neutral,0.0,neutral,0.0,neutral,0
12259,neutral,neutral,0.0,neutral,0.0,neutral,0
12260,neutral,neutral,0.0,neutral,0.0,neutral,0
12261,neutral,neutral,0.0,neutral,0.0,neutral,0
12262,neutral,neutral,0.0,neutral,0.0,neutral,0
12263,neutral,neutral,0.0,neutral,0.0,neutral,0
12264,neutral,neutral,0.0,neutral,0.0,neutral,0
12265,neutral,neutral,0.0,neutral,0.0,neutral,0
12266,neutral,neutral,0.0,neutral,0.0,neutral,0
12267,neutral,neutral,0.0,neutral,0.0,neutral,0
12268,neutral,neutral,0.0,neutral,0.0,neutral,0
12269,neutral,neutral,0.0,neutral,0.0,neutral,0
12270,neutral,neutral,0.0,neutral,0.0,neutral,0
12271,neutral,neutral,0.0,neutral,0.0,neutral,0
12272,neutral,neutral,0.0,neutral,0.0,neutral,0
12273,neutral,neutral,0.0,neutral,0.0,neutral,0
12274,neutral,neutral,0.0,neutral,0.0,neutral,0
12275,neutral,neutral,0.0,neutral,0.0,neutral,0
12276,neutral,neutral,0.0,neutral,0.0,neutral,0
12277,neutral,neutral,0.0,neutral,0.0,neutral,0
12278,neutral,neutral,0.0,neutral,0.0,neutral,0
12279,neutral,neutral,0.0,neutral,0.0,neutral,0
12280,neutral,neutral,0.0,neutral,0.0,neutral,0
12281,neutral,neutral,0.0,neutral,0.0,neutral,0
12282,neutral,neutral,0.0,neutral,0.0,neutral,0
12283,neutral,neutral,0.0,neutral,0.0,neutral,0
12284,neutral,neutral,0.0,neutral,0.0,neutral,0
12285,neutral,neutral,0.0,neutral,0.0,neutral,0
12286,neutral,neutral,0.0,neutral,0.0,neutral,0
12287,neutral,neutral,0.0,neutral,0.0,neutral,0
12288,neutral,neutral,0.0,neutral,0.0,neutral,0
12289,neutral,neutral,0.0,neutral,0.0,neutral,0
12290,neutral,neutral,0.0,neutral,0.0,neutral,0
12291,neutral,neutral,0.0,neutral,0.0,neutral,0
12292,neutral,neutral,0.0,neutral,0.0,neutral,0
12293,neutral,neutral,0.0,neutral,0.0,neutral,0
12294,neutral,neutral,0.0,neutral,0.0,neutral,0
12295,neutral,neutral,0.0,neutral,0.0,neutral,0
12296,neutral,neutral,0.0,neutral,0.0,neutral,0
12297,neutral,neutral,0.0,neutral,0.0,neutral,0
12298,neutral,neutral,0.0,neutral,0.0,neutral,0
12299,neutral,neutral,0.0,neutral,0.0,neutral,0
12300,neutral,neutral,0.0,neutral,0.0,neutral,0
12301,neutral,neutral,0.0,neutral,0.0,neutral,0
12302,neutral,neutral,0.0,neutral,0.0,neutral,0
12303,neutral,neutral,0.0,neutral,0.0,neutral,0
12304,neutral,neutral,0.0,neutral,0.0,neutral,0
12305,neutral,neutral,0.0,neutral,0.0,neutral,0
12306,neutral,neutral,0.0,neutral,0.0,neutral,0
12307,neutral,neutral,0.0,neutral,0.0,neutral,0
12308,neutral,neutral,0.0,neutral,0.0,neutral,0
12309,neutral,neutral,0.0,neutral,0.0,neutral,0
12310,neutral,neutral,0.0,neutral,0.0,neutral,0
12311,neutral,neutral,0.0,neutral,0.0,neutral,0
12312,neutral,neutral,0.0,neutral,0.0,neutral,0
12313,neutral,neutral,0.0,neutral,0.0,neutral,0
12314,neutral,neutral,0.0,neutral,0.0,neutral,0
12315,neutral,neutral,0.0,neutral,0.0,neutral,0
12316,neutral,neutral,0.0,neutral,0.0,neutral,0
12317,neutral,neutral,0.0,neutral,0.0,neutral,0
12318,neutral,neutral,0.0,neutral,0.0,neutral,0
12319,neutral,neutral,0.0,neutral,0.0,neutral,0
12320,neutral,neutral,0.0,neutral,0.0,neutral,0
12321,neutral,neutral,0.0,neutral,0.0,neutral,0
12322,neutral,neutral,0.0,neutral,0.0,neutral,0
12323,neutral,neutral,0.0,neutral,0.0,neutral,0
12324,neutral,neutral,0.0,neutral,0.0,neutral,0
12325,neutral,neutral,0.0,neutral,0.0,neutral,0
12326,neutral,neutral,0.0,neutral,0.0,neutral,0
12327,neutral,neutral,0.0,neutral,0.0,neutral,0
12328,neutral,neutral,0.0,neutral,0.0,neutral,0
12329,neutral,neutral,0.0,neutral,0.0,neutral,0
12330,neutral,neutral,0.0,neutral,0.0,neutral,0
12331,neutral,neutral,0.0,neutral,0.0,neutral,0
12332,neutral,neutral,0.0,neutral,0.0,neutral,0
12333,neutral,neutral,0.0,neutral,0.0,neutral,0
12334,neutral,neutral,0.0,neutral,0.0,neutral,0
12335,neutral,neutral,0.0,neutral,0.0,neutral,0
12336,neutral,neutral,0.0,neutral,0.0,neutral,0
12337,neutral,neutral,0.0,neutral,0.0,neutral,0
12338,neutral,neutral,0.0,neutral,0.0,neutral,0
12339,neutral,neutral,0.0,neutral,0.0,neutral,0
12340,neutral,neutral,0.0,neutral,0.0,neutral,0
12341,neutral,neutral,0.0,neutral,0.0,neutral,0
12342,neutral,neutral,0.0,neutral,0.0,neutral,0
12343,neutral,neutral,0.0,neutral,0.0,neutral,0
12344,neutral,neutral,0.0,neutral,0.0,neutral,0
12345,neutral,neutral,0.0,neutral,0.0,neutral,0
12346,neutral,neutral,0.0,neutral,0.0,neutral,0
12347,neutral,neutral,0.0,neutral,0.0,neutral,0
12348,neutral,neutral,0.0,neutral,0.0,neutral,0
12349,neutral,neutral,0.0,neutral,0.0,neutral,0
12350,neutral,neutral,0.0,neutral,0.0,neutral,0
12351,neutral,neutral,0.0,neutral,0.0,neutral,0
12352,neutral,neutral,0.0,neutral,0.0,neutral,0
12353,neutral,neutral,0.0,neutral,0.0,neutral,0
12354,neutral,neutral,0.0,neutral,0.0,neutral,0
12355,neutral,neutral,0.0,neutral,0.0,neutral,0
12356,neutral,neutral,0.0,neutral,0.0,neutral,0
12357,neutral,neutral,0.0,neutral,0.0,neutral,0
12358,neutral,neutral,0.0,neutral,0.0,neutral,0
12359,neutral,neutral,0.0,neutral,0.0,neutral,0
12360,neutral,neutral,0.0,neutral,0.0,neutral,0
12361,neutral,neutral,0.0,neutral,0.0,neutral,0
12362,neutral,neutral,0.0,neutral,0.0,neutral,0
12363,neutral,neutral,0.0,neutral,0.0,neutral,0
12364,neutral,neutral,0.0,neutral,0.0,neutral,0
12365,neutral,neutral,0.0,neutral,0.0,neutral,0
12366,neutral,neutral,0.0,neutral,0.0,neutral,0
12367,neutral,neutral,0.0,neutral,0.0,neutral,0
12368,neutral,neutral,0.0,neutral,0.0,neutral,0
12369,neutral,neutral,0.0,neutral,0.0,neutral,0
12370,neutral,neutral,0.0,neutral,0.0,neutral,0
12371,neutral,neutral,0.0,neutral,0.0,neutral,0
12372,neutral,neutral,0.0,neutral,0.0,neutral,0
12373,neutral,neutral,0.0,neutral,0.0,neutral,0
12374,neutral,neutral,0.0,neutral,0.0,neutral,0
12375,neutral,neutral,0.0,neutral,0.0,neutral,0
12376,neutral,neutral,0.0,neutral,0.0,neutral,0
12377,neutral,neutral,0.0,neutral,0.0,neutral,0
12378,neutral,neutral,0.0,neutral,0.0,neutral,0
12379,neutral,neutral,0.0,neutral,0.0,neutral,0
12380,neutral,neutral,0.0,neutral,0.0,neutral,0
12381,neutral,neutral,0.0,neutral,0.0,neutral,0
12382,neutral,neutral,0.0,neutral,0.0,neutral,0
12383,neutral,neutral,0.0,neutral,0.0,neutral,0
12384,neutral,neutral,0.0,neutral,0.0,neutral,0
12385,neutral,neutral,0.0,neutral,0.0,neutral,0
12386,neutral,neutral,0.0,neutral,0.0,neutral,0
12387,neutral,neutral,0.0,neutral,0.0,neutral,0
12388,neutral,neutral,0.0,neutral,0.0,neutral,0
12389,neutral,neutral,0.0,neutral,0.0,neutral,0
12390,neutral,neutral,0.0,neutral,0.0,neutral,0
12391,neutral,neutral,0.0,neutral,0.0,neutral,0
12392,neutral,neutral,0.0,neutral,0.0,neutral,0
12393,neutral,neutral,0.0,neutral,0.0,neutral,0
12394,neutral,neutral,0.0,neutral,0.0,neutral,0
12395,neutral,neutral,0.0,neutral,0.0,neutral,0
12396,neutral,neutral,0.0,neutral,0.0,neutral,0
12397,neutral,neutral,0.0,neutral,0.0,neutral,0
12398,neutral,neutral,0.0,neutral,0.0,neutral,0
12399,neutral,neutral,0.0,neutral,0.0,neutral,0
12400,neutral,neutral,0.0,neutral,0.0,neutral,0
12401,neutral,neutral,0.0,neutral,0.0,neutral,0
12402,neutral,neutral,0.0,neutral,0.0,neutral,0
12403,neutral,neutral,0.0,neutral,0.0,neutral,0
12404,neutral,neutral,0.0,neutral,0.0,neutral,0
12405,neutral,neutral,0.0,neutral,0.0,neutral,0
12406,neutral,neutral,0.0,neutral,0.0,neutral,0
12407,neutral,neutral,0.0,neutral,0.0,neutral,0
12408,neutral,neutral,0.0,neutral,0.0,neutral,0
12409,neutral,neutral,0.0,neutral,0.0,neutral,0
12410,neutral,neutral,0.0,neutral,0.0,neutral,0
12411,neutral,neutral,0.0,neutral,0.0,neutral,0
12412,neutral,neutral,0.0,neutral,0.0,neutral,0
12413,neutral,neutral,0.0,neutral,0.0,neutral,0
12414,neutral,neutral,0.0,neutral,0.0,neutral,0
12415,neutral,neutral,0.0,neutral,0.0,neutral,0
12416,neutral,neutral,0.0,neutral,0.0,neutral,0
12417,neutral,neutral,0.0,neutral,0.0,neutral,0
12418,neutral,neutral,0.0,neutral,0.0,neutral,0
12419,neutral,neutral,0.0,neutral,0.0,neutral,0
12420,neutral,neutral,0.0,neutral,0.0,neutral,0
12421,neutral,neutral,0.0,neutral,0.0,neutral,0
12422,neutral,neutral,0.0,neutral,0.0,neutral,0
12423,neutral,neutral,0.0,neutral,0.0,neutral,0
12424,neutral,neutral,0.0,neutral,0.0,neutral,0
12425,neutral,neutral,0.0,neutral,0.0,neutral,0
12426,neutral,neutral,0.0,neutral,0.0,neutral,0
12427,neutral,neutral,0.0,neutral,0.0,neutral,0
12428,neutral,neutral,0.0,neutral,0.0,neutral,0
12429,neutral,neutral,0.0,neutral,0.0,neutral,0
12430,neutral,neutral,0.0,neutral,0.0,neutral,0
12431,neutral,neutral,0.0,neutral,0.0,neutral,0
12432,neutral,neutral,0.0,neutral,0.0,neutral,0
12433,neutral,neutral,0.0,neutral,0.0,neutral,0
12434,neutral,neutral,0.0,neutral,0.0,neutral,0
12435,neutral,neutral,0.0,neutral,0.0,neutral,0
12436,neutral,neutral,0.0,neutral,0.0,neutral,0
12437,neutral,neutral,0.0,neutral,0.0,neutral,0
12438,neutral,neutral,0.0,neutral,0.0,neutral,0
12439,neutral,neutral,0.0,neutral,0.0,neutral,0
12440,neutral,neutral,0.0,neutral,0.0,neutral,0
12441,neutral,neutral,0.0,neutral,0.0,neutral,0
12442,neutral,neutral,0.0,neutral,0.0,neutral,0
12443,neutral,neutral,0.0,neutral,0.0,neutral,0
12444,neutral,neutral,0.0,neutral,0.0,neutral,0
12445,neutral,neutral,0.0,neutral,0.0,neutral,0
12446,neutral,neutral,0.0,neutral,0.0,neutral,0
12447,neutral,neutral,0.0,neutral,0.0,neutral,0
12448,neutral,neutral,0.0,neutral,0.0,neutral,0
12449,neutral,neutral,0.0,neutral,0.0,neutral,0
12450,neutral,neutral,0.0,neutral,0.0,neutral,0
12451,neutral,neutral,0.0,neutral,0.0,neutral,0
12452,neutral,neutral,0.0,neutral,0.0,neutral,0
12453,neutral,neutral,0.0,neutral,0.0,neutral,0
12454,neutral,neutral,0.0,neutral,0.0,neutral,0
12455,neutral,neutral,0.0,neutral,0.0,neutral,0
12456,neutral,neutral,0.0,neutral,0.0,neutral,0
12457,neutral,neutral,0.0,neutral,0.0,neutral,0
12458,neutral,neutral,0.0,neutral,0.0,neutral,0
12459,neutral,neutral,0.0,neutral,0.0,neutral,0
12460,neutral,neutral,0.0,neutral,0.0,neutral,0
12461,neutral,neutral,0.0,neutral,0.0,neutral,0
12462,neutral,neutral,0.0,neutral,0.0,neutral,0
12463,neutral,neutral,0.0,neutral,0.0,neutral,0
12464,neutral,neutral,0.0,neutral,0.0,neutral,0
12465,neutral,neutral,0.0,neutral,0.0,neutral,0
12466,neutral,neutral,0.0,neutral,0.0,neutral,0
12467,neutral,neutral,0.0,neutral,0.0,neutral,0
12468,neutral,neutral,0.0,neutral,0.0,neutral,0
12469,neutral,neutral,0.0,neutral,0.0,neutral,0
12470,neutral,neutral,0.0,neutral,0.0,neutral,0
12471,neutral,neutral,0.0,neutral,0.0,neutral,0
12472,neutral,neutral,0.0,neutral,0.0,neutral,0
12473,neutral,neutral,0.0,neutral,0.0,neutral,0
12474,neutral,neutral,0.0,neutral,0.0,neutral,0
12475,neutral,neutral,0.0,neutral,0.0,neutral,0
12476,neutral,neutral,0.0,neutral,0.0,neutral,0
12477,neutral,neutral,0.0,neutral,0.0,neutral,0
12478,neutral,neutral,0.0,neutral,0.0,neutral,0
12479,neutral,neutral,0.0,neutral,0.0,neutral,0
12480,neutral,neutral,0.0,neutral,0.0,neutral,0
12481,neutral,neutral,0.0,neutral,0.0,neutral,0
12482,neutral,neutral,0.0,neutral,0.0,neutral,0
12483,neutral,neutral,0.0,neutral,0.0,neutral,0
12484,neutral,neutral,0.0,neutral,0.0,neutral,0
12485,neutral,neutral,0.0,neutral,0.0,neutral,0
12486,neutral,neutral,0.0,neutral,0.0,neutral,0
12487,neutral,neutral,0.0,neutral,0.0,neutral,0
12488,neutral,neutral,0.0,neutral,0.0,neutral,0
12489,neutral,neutral,0.0,neutral,0.0,neutral,0
12490,neutral,neutral,0.0,neutral,0.0,neutral,0
12491,neutral,neutral,0.0,neutral,0.0,neutral,0
12492,neutral,neutral,0.0,neutral,0.0,neutral,0
12493,neutral,neutral,0.0,neutral,0.0,neutral,0
12494,neutral,neutral,0.0,neutral,0.0,neutral,0
12495,neutral,neutral,0.0,neutral,0.0,neutral,0
12496,neutral,neutral,0.0,neutral,0.0,neutral,0
12497,neutral,neutral,0.0,neutral,0.0,neutral,0
12498,neutral,neutral,0.0,neutral,0.0,neutral,0
12499,neutral,neutral,0.0,neutral,0.0,neutral,0
12500,neutral,neutral,0.0,neutral,0.0,neutral,0
12501,neutral,neutral,0.0,neutral,0.0,neutral,0
12502,neutral,neutral,0.0,neutral,0.0,neutral,0
12503,neutral,neutral,0.0,neutral,0.0,neutral,0
12504,neutral,neutral,0.0,neutral,0.0,neutral,0
12505,neutral,neutral,0.0,neutral,0.0,neutral,0
12506,neutral,neutral,0.0,neutral,0.0,neutral,0
12507,neutral,neutral,0.0,neutral,0.0,neutral,0
12508,neutral,neutral,0.0,neutral,0.0,neutral,0
12509,neutral,neutral,0.0,neutral,0.0,neutral,0
12510,neutral,neutral,0.0,neutral,0.0,neutral,0
12511,neutral,neutral,0.0,neutral,0.0,neutral,0
12512,neutral,neutral,0.0,neutral,0.0,neutral,0
12513,neutral,neutral,0.0,neutral,0.0,neutral,0
12514,neutral,neutral,0.0,neutral,0.0,neutral,0
12515,neutral,neutral,0.0,neutral,0.0,neutral,0
12516,neutral,neutral,0.0,neutral,0.0,neutral,0
12517,neutral,neutral,0.0,neutral,0.0,neutral,0
12518,neutral,neutral,0.0,neutral,0.0,neutral,0
12519,neutral,neutral,0.0,neutral,0.0,neutral,0
12520,neutral,neutral,0.0,neutral,0.0,neutral,0
12521,neutral,neutral,0.0,neutral,0.0,neutral,0
12522,neutral,neutral,0.0,neutral,0.0,neutral,0
12523,neutral,neutral,0.0,neutral,0.0,neutral,0
12524,neutral,neutral,0.0,neutral,0.0,neutral,0
12525,neutral,neutral,0.0,neutral,0.0,neutral,0
12526,neutral,neutral,0.0,neutral,0.0,neutral,0
12527,neutral,neutral,0.0,neutral,0.0,neutral,0
12528,neutral,neutral,0.0,neutral,0.0,neutral,0
12529,neutral,neutral,0.0,neutral,0.0,neutral,0
12530,neutral,neutral,0.0,neutral,0.0,neutral,0
12531,neutral,neutral,0.0,neutral,0.0,neutral,0
12532,neutral,neutral,0.0,neutral,0.0,neutral,0
12533,neutral,neutral,0.0,neutral,0.0,neutral,0
12534,neutral,neutral,0.0,neutral,0.0,neutral,0
12535,neutral,neutral,0.0,neutral,0.0,neutral,0
12536,neutral,neutral,0.0,neutral,0.0,neutral,0
12537,neutral,neutral,0.0,neutral,0.0,neutral,0
12538,neutral,neutral,0.0,neutral,0.0,neutral,0
12539,neutral,neutral,0.0,neutral,0.0,neutral,0
12540,neutral,neutral,0.0,neutral,0.0,neutral,0
12541,neutral,neutral,0.0,neutral,0.0,neutral,0
12542,neutral,neutral,0.0,neutral,0.0,neutral,0
12543,neutral,neutral,0.0,neutral,0.0,neutral,0
12544,neutral,neutral,0.0,neutral,0.0,neutral,0
12545,neutral,neutral,0.0,neutral,0.0,neutral,0
12546,neutral,neutral,0.0,neutral,0.0,neutral,0
12547,neutral,neutral,0.0,neutral,0.0,neutral,0
12548,neutral,neutral,0.0,neutral,0.0,neutral,0
12549,neutral,neutral,0.0,neutral,0.0,neutral,0
12550,neutral,neutral,0.0,neutral,0.0,neutral,0
12551,neutral,neutral,0.0,neutral,0.0,neutral,0
12552,neutral,neutral,0.0,neutral,0.0,neutral,0
12553,neutral,neutral,0.0,neutral,0.0,neutral,0
12554,neutral,neutral,0.0,neutral,0.0,neutral,0
