,act,pow,img,round
1635,push,0.5,Pollution 1,0
1636,push,0.5,Pollution 1,0
1637,push,0.5,Pollution 1,0
1638,push,0.5,Pollution 1,0
1639,push,0.5,Pollution 1,0
1640,push,0.5,Pollution 1,0
1641,push,0.5,Pollution 1,0
1642,push,0.5,Pollution 1,0
1643,push,0.5,Pollution 1,0
1644,push,0.5,Pollution 1,0
1645,push,0.5,Pollution 1,0
1646,push,0.5,Pollution 1,0
1647,push,0.5,Pollution 1,0
1648,push,0.5,Pollution 1,0
1649,push,0.5,Pollution 1,0
1650,push,0.5,Pollution 1,0
1651,push,0.5,Pollution 1,0
1652,push,0.5,Pollution 1,0
1653,push,0.5,Pollution 1,0
1654,push,0.5,Pollution 1,0
1655,push,0.5,Pollution 1,0
1656,push,0.5,Pollution 1,0
1657,push,0.5,Pollution 1,0
1658,push,0.5,Pollution 1,0
1659,push,0.5,Pollution 1,0
1660,push,0.5,Pollution 1,0
1661,push,0.5,Pollution 1,0
1662,push,0.5,Pollution 1,0
1663,push,0.5,Pollution 1,0
1664,push,0.5,Pollution 1,0
1665,push,0.5,Pollution 1,0
1666,push,0.5,Pollution 1,0
1667,push,0.5,Pollution 1,0
1668,push,0.5,Pollution 1,0
1669,push,0.5,Pollution 1,0
1670,push,0.5,Pollution 1,0
1671,push,0.5,Pollution 1,0
1672,push,0.5,Pollution 1,0
1673,push,0.5,Pollution 1,0
1674,push,0.5,Pollution 1,0
1675,push,0.5,Pollution 1,0
1676,push,0.5,Pollution 1,0
1677,push,0.5,Pollution 1,0
1678,push,0.5,Pollution 1,0
1679,push,0.5,Pollution 1,0
1680,push,0.5,Pollution 1,0
1681,push,0.5,Pollution 1,0
1682,push,0.5,Pollution 1,0
1683,push,0.5,Pollution 1,0
1684,push,0.5,Pollution 1,0
1685,push,0.5,Pollution 1,0
1686,push,0.5,Pollution 1,0
1687,push,0.5,Pollution 1,0
1688,push,0.5,Pollution 1,0
1689,push,0.5,Pollution 1,0
1690,push,0.5,Pollution 1,0
1691,push,0.5,Pollution 1,0
1692,push,0.5,Pollution 1,0
1693,push,0.5,Pollution 1,0
1694,push,0.5,Pollution 1,0
1695,push,0.5,Parachuting 4,0
1696,push,0.5,Parachuting 4,0
1697,push,0.5,Parachuting 4,0
1698,push,0.5,Parachuting 4,0
1699,push,0.5,Parachuting 4,0
1700,push,0.5,Parachuting 4,0
1701,push,0.5,Parachuting 4,0
1702,push,0.5,Parachuting 4,0
1703,push,0.5,Parachuting 4,0
1704,push,0.5,Parachuting 4,0
1705,push,0.5,Parachuting 4,0
1706,push,0.5,Parachuting 4,0
1707,push,0.5,Parachuting 4,0
1708,push,0.5,Parachuting 4,0
1709,push,0.5,Parachuting 4,0
1710,push,0.5,Parachuting 4,0
1711,push,0.5,Parachuting 4,0
1712,push,0.5,Parachuting 4,0
1713,push,0.5,Parachuting 4,0
1714,push,0.5,Parachuting 4,0
1715,push,0.5,Parachuting 4,0
1716,push,0.5,Parachuting 4,0
1717,push,0.5,Parachuting 4,0
1718,push,0.5,Parachuting 4,0
1719,push,0.5,Parachuting 4,0
1720,push,0.5,Parachuting 4,0
1721,push,0.5,Parachuting 4,0
1722,push,0.5,Parachuting 4,0
1723,push,0.5,Parachuting 4,0
1724,push,0.5,Parachuting 4,0
1725,push,0.5,Parachuting 4,0
1726,push,0.5,Parachuting 4,0
1727,push,0.5,Parachuting 4,0
1728,push,0.5,Parachuting 4,0
1729,push,0.5,Parachuting 4,0
1730,push,0.5,Parachuting 4,0
1731,push,0.5,Parachuting 4,0
1732,push,0.5,Parachuting 4,0
1733,push,0.5,Parachuting 4,0
1734,push,0.5,Parachuting 4,0
1735,push,0.5,Parachuting 4,0
1736,push,0.5,Parachuting 4,0
1737,push,0.5,Parachuting 4,0
1738,push,0.5,Parachuting 4,0
1739,push,0.5,Parachuting 4,0
1740,push,0.5,Parachuting 4,0
1741,push,0.5,Parachuting 4,0
1742,push,0.5,Parachuting 4,0
1743,push,0.5,Parachuting 4,0
1744,push,0.5,Parachuting 4,0
1745,push,0.5,Parachuting 4,0
1746,push,0.5,Parachuting 4,0
1747,push,0.5,Parachuting 4,0
1748,push,0.5,Parachuting 4,0
1749,push,0.5,Parachuting 4,0
1750,push,0.5,Parachuting 4,0
1751,push,0.5,Parachuting 4,0
1752,push,0.5,Parachuting 4,0
1753,push,0.5,Parachuting 4,0
1754,push,0.5,Parachuting 4,0
1755,push,0.5,Parachuting 4,0
1756,push,0.5,Parachuting 4,0
1757,push,0.5,Parachuting 4,0
1758,push,0.5,Parachuting 4,0
1759,push,0.5,Parachuting 4,0
1760,push,0.5,Parachuting 4,0
1761,push,0.5,Parachuting 4,0
1762,push,0.5,Parachuting 4,0
1763,push,0.5,Parachuting 4,0
1764,push,0.5,Parachuting 4,0
1765,push,0.5,Parachuting 4,0
1766,push,0.5,Parachuting 4,0
1767,push,0.5,Parachuting 4,0
1768,push,0.5,Parachuting 4,0
1769,push,0.5,Parachuting 4,0
1770,push,0.5,Parachuting 4,0
1771,push,0.5,Parachuting 4,0
1772,push,0.5,Parachuting 4,0
1773,push,0.5,Parachuting 4,0
1774,push,0.5,Parachuting 4,0
1775,push,0.5,Parachuting 4,0
1776,push,0.5,Dog 6,0
1777,push,0.5,Dog 6,0
1778,push,0.5,Dog 6,0
1779,push,0.5,Dog 6,0
1780,push,0.5,Dog 6,0
1781,push,0.5,Dog 6,0
1782,push,0.5,Dog 6,0
1783,push,0.5,Dog 6,0
1784,push,0.5,Dog 6,0
1785,push,0.5,Dog 6,0
1786,push,0.5,Dog 6,0
1787,push,0.5,Dog 6,0
1788,push,0.5,Dog 6,0
1789,push,0.5,Dog 6,0
1790,push,0.5,Dog 6,0
1791,push,0.5,Dog 6,0
1792,push,0.5,Dog 6,0
1793,push,0.5,Dog 6,0
1794,push,0.5,Dog 6,0
1795,push,0.5,Dog 6,0
1796,push,0.5,Dog 6,0
1797,push,0.5,Dog 6,0
1798,push,0.5,Dog 6,0
1799,push,0.5,Dog 6,0
1800,push,0.5,Dog 6,0
1801,push,0.5,Dog 6,0
1802,push,0.5,Dog 6,0
1803,push,0.5,Dog 6,0
1804,push,0.5,Dog 6,0
1805,push,0.5,Dog 6,0
1806,push,0.5,Dog 6,0
1807,push,0.5,Dog 6,0
1808,push,0.5,Dog 6,0
1809,push,0.5,Dog 6,0
1810,push,0.5,Dog 6,0
1811,push,0.5,Dog 6,0
1812,push,0.5,Dog 6,0
1813,push,0.5,Dog 6,0
1814,push,0.5,Dog 6,0
1815,push,0.5,Dog 6,0
1816,push,0.5,Dog 6,0
1817,push,0.5,Dog 6,0
1818,push,0.5,Dog 6,0
1819,push,0.5,Dog 6,0
1820,push,0.5,Dog 6,0
1821,push,0.5,Dog 6,0
1822,push,0.5,Dog 6,0
1823,push,0.5,Dog 6,0
1824,push,0.5,Dog 6,0
1825,push,0.5,Dog 6,0
1826,push,0.5,Dog 6,0
1827,push,0.5,Dog 6,0
1828,push,0.5,Dog 6,0
1829,push,0.5,Dog 6,0
1830,push,0.5,Dog 6,0
1831,push,0.5,Dog 6,0
1832,push,0.5,Dog 6,0
1833,push,0.5,Dog 6,0
1834,push,0.5,Dog 6,0
1835,push,0.5,Dog 6,0
1836,push,0.5,Dog 6,0
1837,push,0.5,Dog 6,0
1838,push,0.5,Dog 6,0
1839,push,0.5,Dog 6,0
1840,push,0.5,Dog 6,0
1841,push,0.5,Dog 6,0
1842,push,0.5,Dog 6,0
1843,push,0.5,Dog 6,0
1844,push,0.5,Dog 6,0
1845,push,0.5,Dog 6,0
1846,push,0.5,Dog 6,0
1847,push,0.5,Dog 6,0
1848,push,0.5,Dog 6,0
1849,push,0.5,Dog 6,0
1850,push,0.5,Dog 6,0
1851,push,0.5,Dog 6,0
1852,push,0.5,Dog 6,0
1853,push,0.5,Dog 6,0
1854,push,0.5,Dog 6,0
1855,push,0.5,Dog 6,0
1856,push,0.5,Bark 3,0
1857,push,0.5,Bark 3,0
1858,push,0.5,Bark 3,0
1859,push,0.5,Bark 3,0
1860,push,0.5,Bark 3,0
1861,push,0.5,Bark 3,0
1862,push,0.5,Bark 3,0
1863,push,0.5,Bark 3,0
1864,push,0.5,Bark 3,0
1865,push,0.5,Bark 3,0
1866,push,0.5,Bark 3,0
1867,push,0.5,Bark 3,0
1868,push,0.5,Bark 3,0
1869,push,0.5,Bark 3,0
1870,push,0.5,Bark 3,0
1871,push,0.5,Bark 3,0
1872,push,0.5,Bark 3,0
1873,push,0.5,Bark 3,0
1874,push,0.5,Bark 3,0
1875,push,0.5,Bark 3,0
1876,push,0.5,Bark 3,0
1877,push,0.5,Bark 3,0
1878,push,0.5,Bark 3,0
1879,push,0.5,Bark 3,0
1880,push,0.5,Bark 3,0
1881,push,0.5,Bark 3,0
1882,push,0.5,Bark 3,0
1883,push,0.5,Bark 3,0
1884,push,0.5,Bark 3,0
1885,push,0.5,Bark 3,0
1886,push,0.5,Bark 3,0
1887,push,0.5,Bark 3,0
1888,push,0.5,Bark 3,0
1889,push,0.5,Bark 3,0
1890,push,0.5,Bark 3,0
1891,push,0.5,Bark 3,0
1892,push,0.5,Bark 3,0
1893,push,0.5,Bark 3,0
1894,push,0.5,Bark 3,0
1895,push,0.5,Bark 3,0
1896,push,0.5,Bark 3,0
1897,push,0.5,Bark 3,0
1898,push,0.5,Bark 3,0
1899,push,0.5,Bark 3,0
1900,push,0.5,Bark 3,0
1901,push,0.5,Bark 3,0
1902,push,0.5,Bark 3,0
1903,push,0.5,Bark 3,0
1904,push,0.5,Bark 3,0
1905,push,0.5,Bark 3,0
1906,push,0.5,Bark 3,0
1907,push,0.5,Bark 3,0
1908,push,0.5,Bark 3,0
1909,push,0.5,Bark 3,0
1910,push,0.5,Bark 3,0
1911,push,0.5,Bark 3,0
1912,push,0.5,Bark 3,0
1913,push,0.5,Bark 3,0
1914,push,0.5,Bark 3,0
1915,push,0.5,Bark 3,0
1916,push,0.5,Bark 3,0
1917,push,0.5,Bark 3,0
1918,push,0.5,Bark 3,0
1919,push,0.5,Bark 3,0
1920,push,0.5,Bark 3,0
1921,push,0.5,Bark 3,0
1922,push,0.5,Bark 3,0
1923,push,0.5,Bark 3,0
1924,push,0.5,Bark 3,0
1925,push,0.5,Bark 3,0
1926,push,0.5,Bark 3,0
1927,push,0.5,Bark 3,0
1928,push,0.5,Bark 3,0
1929,push,0.5,Bark 3,0
1930,push,0.5,Bark 3,0
1931,push,0.5,Bark 3,0
1932,push,0.5,Bark 3,0
1933,push,0.5,Bark 3,0
1934,push,0.5,Bark 3,0
1935,push,0.5,Bark 3,0
1936,push,0.5,Bark 3,0
1937,push,0.5,Bark 3,0
1938,push,0.5,Neutral face 4,0
1939,push,0.5,Neutral face 4,0
1940,push,0.5,Neutral face 4,0
1941,push,0.5,Neutral face 4,0
1942,push,0.5,Neutral face 4,0
1943,push,0.5,Neutral face 4,0
1944,push,0.5,Neutral face 4,0
1945,push,0.5,Neutral face 4,0
1946,push,0.5,Neutral face 4,0
1947,push,0.5,Neutral face 4,0
1948,push,0.5,Neutral face 4,0
1949,push,0.5,Neutral face 4,0
1950,push,0.5,Neutral face 4,0
1951,push,0.5,Neutral face 4,0
1952,push,0.5,Neutral face 4,0
1953,push,0.5,Neutral face 4,0
1954,push,0.5,Neutral face 4,0
1955,push,0.5,Neutral face 4,0
1956,push,0.5,Neutral face 4,0
1957,push,0.5,Neutral face 4,0
1958,push,0.5,Neutral face 4,0
1959,push,0.5,Neutral face 4,0
1960,push,0.5,Neutral face 4,0
1961,push,0.5,Neutral face 4,0
1962,push,0.5,Neutral face 4,0
1963,push,0.5,Neutral face 4,0
1964,push,0.5,Neutral face 4,0
1965,push,0.5,Neutral face 4,0
1966,push,0.5,Neutral face 4,0
1967,push,0.5,Neutral face 4,0
1968,push,0.5,Neutral face 4,0
1969,push,0.5,Neutral face 4,0
1970,push,0.5,Neutral face 4,0
1971,push,0.5,Neutral face 4,0
1972,push,0.5,Neutral face 4,0
1973,push,0.5,Neutral face 4,0
1974,push,0.5,Neutral face 4,0
1975,push,0.5,Neutral face 4,0
1976,push,0.5,Neutral face 4,0
1977,push,0.5,Neutral face 4,0
1978,push,0.5,Neutral face 4,0
1979,push,0.5,Neutral face 4,0
1980,push,0.5,Neutral face 4,0
1981,push,0.5,Neutral face 4,0
1982,push,0.5,Neutral face 4,0
1983,push,0.5,Neutral face 4,0
1984,push,0.5,Neutral face 4,0
1985,push,0.5,Neutral face 4,0
1986,push,0.5,Neutral face 4,0
1987,push,0.5,Neutral face 4,0
1988,push,0.5,Neutral face 4,0
1989,push,0.5,Neutral face 4,0
1990,push,0.5,Neutral face 4,0
1991,push,0.5,Neutral face 4,0
1992,push,0.5,Neutral face 4,0
1993,push,0.5,Neutral face 4,0
1994,push,0.5,Neutral face 4,0
1995,push,0.5,Neutral face 4,0
1996,push,0.5,Neutral face 4,0
1997,push,0.5,Neutral face 4,0
1998,push,0.5,Neutral face 4,0
1999,push,0.5,Neutral face 4,0
2000,push,0.5,Neutral face 4,0
2001,push,0.5,Neutral face 4,0
2002,push,0.5,Neutral face 4,0
2003,push,0.5,Neutral face 4,0
2004,push,0.5,Neutral face 4,0
2005,push,0.5,Neutral face 4,0
2006,push,0.5,Neutral face 4,0
2007,push,0.5,Neutral face 4,0
2008,push,0.5,Neutral face 4,0
2009,push,0.5,Neutral face 4,0
2010,push,0.5,Neutral face 4,0
2011,push,0.5,Neutral face 4,0
2012,push,0.5,Neutral face 4,0
2013,push,0.5,Neutral face 4,0
2014,push,0.5,Neutral face 4,0
2015,push,0.5,Neutral face 4,0
2016,push,0.5,Neutral face 4,0
2017,push,0.5,Neutral face 4,0
2018,push,0.5,Sunset 3,0
2019,push,0.5,Sunset 3,0
2020,push,0.5,Sunset 3,0
2021,push,0.5,Sunset 3,0
2022,push,0.5,Sunset 3,0
2023,push,0.5,Sunset 3,0
2024,push,0.5,Sunset 3,0
2025,push,0.5,Sunset 3,0
2026,push,0.5,Sunset 3,0
2027,push,0.5,Sunset 3,0
2028,push,0.5,Sunset 3,0
2029,push,0.5,Sunset 3,0
2030,push,0.5,Sunset 3,0
2031,push,0.5,Sunset 3,0
2032,push,0.5,Sunset 3,0
2033,push,0.5,Sunset 3,0
2034,push,0.5,Sunset 3,0
2035,push,0.5,Sunset 3,0
2036,push,0.5,Sunset 3,0
2037,push,0.5,Sunset 3,0
2038,push,0.5,Sunset 3,0
2039,push,0.5,Sunset 3,0
2040,push,0.5,Sunset 3,0
2041,push,0.5,Sunset 3,0
2042,push,0.5,Sunset 3,0
2043,push,0.5,Sunset 3,0
2044,push,0.5,Sunset 3,0
2045,push,0.5,Sunset 3,0
2046,push,0.5,Sunset 3,0
2047,push,0.5,Sunset 3,0
2048,push,0.5,Sunset 3,0
2049,push,0.5,Sunset 3,0
2050,push,0.5,Sunset 3,0
2051,push,0.5,Sunset 3,0
2052,push,0.5,Sunset 3,0
2053,push,0.5,Sunset 3,0
2054,push,0.5,Sunset 3,0
2055,push,0.5,Sunset 3,0
2056,push,0.5,Sunset 3,0
2057,push,0.5,Sunset 3,0
2058,push,0.5,Sunset 3,0
2059,push,0.5,Sunset 3,0
2060,push,0.5,Sunset 3,0
2061,push,0.5,Sunset 3,0
2062,push,0.5,Sunset 3,0
2063,push,0.5,Sunset 3,0
2064,push,0.5,Sunset 3,0
2065,push,0.5,Sunset 3,0
2066,push,0.5,Sunset 3,0
2067,push,0.5,Sunset 3,0
2068,push,0.5,Sunset 3,0
2069,push,0.5,Sunset 3,0
2070,push,0.5,Sunset 3,0
2071,push,0.5,Sunset 3,0
2072,push,0.5,Sunset 3,0
2073,push,0.5,Sunset 3,0
2074,push,0.5,Sunset 3,0
2075,push,0.5,Sunset 3,0
2076,push,0.5,Sunset 3,0
2077,push,0.5,Sunset 3,0
2078,push,0.5,Sunset 3,0
2079,push,0.5,Sunset 3,0
2080,push,0.5,Sunset 3,0
2081,push,0.5,Sunset 3,0
2082,push,0.5,Sunset 3,0
2083,push,0.5,Sunset 3,0
2084,push,0.5,Sunset 3,0
2085,push,0.5,Sunset 3,0
2086,push,0.5,Sunset 3,0
2087,push,0.5,Sunset 3,0
2088,push,0.5,Sunset 3,0
2089,push,0.5,Sunset 3,0
2090,push,0.5,Sunset 3,0
2091,push,0.5,Sunset 3,0
2092,push,0.5,Sunset 3,0
2093,push,0.5,Sunset 3,0
2094,push,0.5,Sunset 3,0
2095,push,0.5,Sunset 3,0
2096,push,0.5,Sunset 3,0
2097,push,0.5,Sunset 3,0
2098,push,0.5,Sunset 3,0
2099,push,0.5,Snake 4,0
2100,push,0.5,Snake 4,0
2101,push,0.5,Snake 4,0
2102,push,0.5,Snake 4,0
2103,push,0.5,Snake 4,0
2104,push,0.5,Snake 4,0
2105,push,0.5,Snake 4,0
2106,push,0.5,Snake 4,0
2107,push,0.5,Snake 4,0
2108,push,0.5,Snake 4,0
2109,push,0.5,Snake 4,0
2110,push,0.5,Snake 4,0
2111,push,0.5,Snake 4,0
2112,push,0.5,Snake 4,0
2113,push,0.5,Snake 4,0
2114,push,0.5,Snake 4,0
2115,push,0.5,Snake 4,0
2116,push,0.5,Snake 4,0
2117,push,0.5,Snake 4,0
2118,push,0.5,Snake 4,0
2119,push,0.5,Snake 4,0
2120,push,0.5,Snake 4,0
2121,push,0.5,Snake 4,0
2122,push,0.5,Snake 4,0
2123,push,0.5,Snake 4,0
2124,push,0.5,Snake 4,0
2125,push,0.5,Snake 4,0
2126,push,0.5,Snake 4,0
2127,push,0.5,Snake 4,0
2128,push,0.5,Snake 4,0
2129,push,0.5,Snake 4,0
2130,push,0.5,Snake 4,0
2131,push,0.5,Snake 4,0
2132,push,0.5,Snake 4,0
2133,push,0.5,Snake 4,0
2134,push,0.5,Snake 4,0
2135,push,0.5,Snake 4,0
2136,push,0.5,Snake 4,0
2137,push,0.5,Snake 4,0
2138,push,0.5,Snake 4,0
2139,push,0.5,Snake 4,0
2140,push,0.5,Snake 4,0
2141,push,0.5,Snake 4,0
2142,push,0.5,Snake 4,0
2143,push,0.5,Snake 4,0
2144,push,0.5,Snake 4,0
2145,push,0.5,Snake 4,0
2146,push,0.5,Snake 4,0
2147,push,0.5,Snake 4,0
2148,push,0.5,Snake 4,0
2149,push,0.5,Snake 4,0
2150,push,0.5,Snake 4,0
2151,push,0.5,Snake 4,0
2152,push,0.5,Snake 4,0
2153,push,0.5,Snake 4,0
2154,push,0.5,Snake 4,0
2155,push,0.5,Snake 4,0
2156,push,0.5,Snake 4,0
2157,push,0.5,Snake 4,0
2158,push,0.5,Snake 4,0
2159,push,0.5,Snake 4,0
2160,push,0.5,Snake 4,0
2161,push,0.5,Snake 4,0
2162,push,0.5,Snake 4,0
2163,push,0.5,Snake 4,0
2164,push,0.5,Snake 4,0
2165,push,0.5,Snake 4,0
2166,push,0.5,Snake 4,0
2167,push,0.5,Snake 4,0
2168,push,0.5,Snake 4,0
2169,push,0.5,Snake 4,0
2170,push,0.5,Snake 4,0
2171,push,0.5,Snake 4,0
2172,push,0.5,Snake 4,0
2173,push,0.5,Snake 4,0
2174,push,0.5,Snake 4,0
2175,push,0.5,Snake 4,0
2176,push,0.5,Snake 4,0
2177,push,0.5,Snake 4,0
2178,push,0.5,Snake 4,0
2179,push,0.5,Snake 4,0
2180,push,0.5,Dummy 1,0
2181,push,0.5,Dummy 1,0
2182,push,0.5,Dummy 1,0
2183,push,0.5,Dummy 1,0
2184,push,0.5,Dummy 1,0
2185,push,0.5,Dummy 1,0
2186,push,0.5,Dummy 1,0
2187,push,0.5,Dummy 1,0
2188,push,0.5,Dummy 1,0
2189,push,0.5,Dummy 1,0
2190,push,0.5,Dummy 1,0
2191,push,0.5,Dummy 1,0
2192,push,0.5,Dummy 1,0
2193,push,0.5,Dummy 1,0
2194,push,0.5,Dummy 1,0
2195,push,0.5,Dummy 1,0
2196,push,0.5,Dummy 1,0
2197,push,0.5,Dummy 1,0
2198,push,0.5,Dummy 1,0
2199,push,0.5,Dummy 1,0
2200,push,0.5,Dummy 1,0
2201,push,0.5,Dummy 1,0
2202,push,0.5,Dummy 1,0
2203,push,0.5,Dummy 1,0
2204,push,0.5,Dummy 1,0
2205,push,0.5,Dummy 1,0
2206,push,0.5,Dummy 1,0
2207,push,0.5,Dummy 1,0
2208,push,0.5,Dummy 1,0
2209,push,0.5,Dummy 1,0
2210,push,0.5,Dummy 1,0
2211,push,0.5,Dummy 1,0
2212,push,0.5,Dummy 1,0
2213,push,0.5,Dummy 1,0
2214,push,0.5,Dummy 1,0
2215,push,0.5,Dummy 1,0
2216,push,0.5,Dummy 1,0
2217,push,0.5,Dummy 1,0
2218,push,0.5,Dummy 1,0
2219,push,0.5,Dummy 1,0
2220,push,0.5,Dummy 1,0
2221,push,0.5,Dummy 1,0
2222,push,0.5,Dummy 1,0
2223,push,0.5,Dummy 1,0
2224,push,0.5,Dummy 1,0
2225,push,0.5,Dummy 1,0
2226,push,0.5,Dummy 1,0
2227,push,0.5,Dummy 1,0
2228,push,0.5,Dummy 1,0
2229,push,0.5,Dummy 1,0
2230,push,0.5,Dummy 1,0
2231,push,0.5,Dummy 1,0
2232,push,0.5,Dummy 1,0
2233,push,0.5,Dummy 1,0
2234,push,0.5,Dummy 1,0
2235,push,0.5,Dummy 1,0
2236,push,0.5,Dummy 1,0
2237,push,0.5,Dummy 1,0
2238,push,0.5,Dummy 1,0
2239,push,0.5,Dummy 1,0
2240,push,0.5,Dummy 1,0
2241,push,0.5,Dummy 1,0
2242,push,0.5,Dummy 1,0
2243,push,0.5,Dummy 1,0
2244,push,0.5,Dummy 1,0
2245,push,0.5,Dummy 1,0
2246,push,0.5,Dummy 1,0
2247,push,0.5,Dummy 1,0
2248,push,0.5,Dummy 1,0
2249,push,0.5,Dummy 1,0
2250,push,0.5,Dummy 1,0
2251,push,0.5,Dummy 1,0
2252,push,0.5,Dummy 1,0
2253,push,0.5,Dummy 1,0
2254,push,0.5,Dummy 1,0
2255,push,0.5,Dummy 1,0
2256,push,0.5,Dummy 1,0
2257,push,0.5,Dummy 1,0
2258,push,0.5,Dummy 1,0
2259,push,0.5,Dummy 1,0
2260,push,0.5,Dummy 1,0
2261,push,0.5,Football player 1,0
2262,push,0.5,Football player 1,0
2263,push,0.5,Football player 1,0
2264,push,0.5,Football player 1,0
2265,push,0.5,Football player 1,0
2266,push,0.5,Football player 1,0
2267,push,0.5,Football player 1,0
2268,push,0.5,Football player 1,0
2269,push,0.5,Football player 1,0
2270,push,0.5,Football player 1,0
2271,push,0.5,Football player 1,0
2272,push,0.5,Football player 1,0
2273,push,0.5,Football player 1,0
2274,push,0.5,Football player 1,0
2275,push,0.5,Football player 1,0
2276,push,0.5,Football player 1,0
2277,push,0.5,Football player 1,0
2278,push,0.5,Football player 1,0
2279,push,0.5,Football player 1,0
2280,push,0.5,Football player 1,0
2281,push,0.5,Football player 1,0
2282,push,0.5,Football player 1,0
2283,push,0.5,Football player 1,0
2284,push,0.5,Football player 1,0
2285,push,0.5,Football player 1,0
2286,push,0.5,Football player 1,0
2287,push,0.5,Football player 1,0
2288,push,0.5,Football player 1,0
2289,push,0.5,Football player 1,0
2290,push,0.5,Football player 1,0
2291,push,0.5,Football player 1,0
2292,push,0.5,Football player 1,0
2293,push,0.5,Football player 1,0
2294,push,0.5,Football player 1,0
2295,push,0.5,Football player 1,0
2296,push,0.5,Football player 1,0
2297,push,0.5,Football player 1,0
2298,push,0.5,Football player 1,0
2299,push,0.5,Football player 1,0
2300,push,0.5,Football player 1,0
2301,push,0.5,Football player 1,0
2302,push,0.5,Football player 1,0
2303,push,0.5,Football player 1,0
2304,push,0.5,Football player 1,0
2305,push,0.5,Football player 1,0
2306,push,0.5,Football player 1,0
2307,push,0.5,Football player 1,0
2308,push,0.5,Football player 1,0
2309,push,0.5,Football player 1,0
2310,push,0.5,Football player 1,0
2311,push,0.5,Football player 1,0
2312,push,0.5,Football player 1,0
2313,push,0.5,Football player 1,0
2314,push,0.5,Football player 1,0
2315,push,0.5,Football player 1,0
2316,push,0.5,Football player 1,0
2317,push,0.5,Football player 1,0
2318,push,0.5,Football player 1,0
2319,push,0.5,Football player 1,0
2320,push,0.5,Football player 1,0
2321,push,0.5,Football player 1,0
2322,push,0.5,Football player 1,0
2323,push,0.5,Football player 1,0
2324,push,0.5,Football player 1,0
2325,push,0.5,Football player 1,0
2326,push,0.5,Football player 1,0
2327,push,0.5,Football player 1,0
2328,push,0.5,Football player 1,0
2329,push,0.5,Football player 1,0
2330,push,0.5,Football player 1,0
2331,push,0.5,Football player 1,0
2332,push,0.5,Football player 1,0
2333,push,0.5,Football player 1,0
2334,push,0.5,Football player 1,0
2335,push,0.5,Football player 1,0
2336,push,0.5,Football player 1,0
2337,push,0.5,Football player 1,0
2338,push,0.5,Football player 1,0
2339,push,0.5,Football player 1,0
2340,push,0.5,Football player 1,0
2341,push,0.5,Socks 1,0
2342,push,0.5,Socks 1,0
2343,push,0.5,Socks 1,0
2344,push,0.5,Socks 1,0
2345,push,0.5,Socks 1,0
2346,push,0.5,Socks 1,0
2347,push,0.5,Socks 1,0
2348,push,0.5,Socks 1,0
2349,push,0.5,Socks 1,0
2350,push,0.5,Socks 1,0
2351,push,0.5,Socks 1,0
2352,push,0.5,Socks 1,0
2353,push,0.5,Socks 1,0
2354,push,0.5,Socks 1,0
2355,push,0.5,Socks 1,0
2356,push,0.5,Socks 1,0
2357,push,0.5,Socks 1,0
2358,push,0.5,Socks 1,0
2359,push,0.5,Socks 1,0
2360,push,0.5,Socks 1,0
2361,push,0.5,Socks 1,0
2362,push,0.5,Socks 1,0
2363,push,0.5,Socks 1,0
2364,push,0.5,Socks 1,0
2365,push,0.5,Socks 1,0
2366,push,0.5,Socks 1,0
2367,push,0.5,Socks 1,0
2368,push,0.5,Socks 1,0
2369,push,0.5,Socks 1,0
2370,push,0.5,Socks 1,0
2371,push,0.5,Socks 1,0
2372,push,0.5,Socks 1,0
2373,push,0.5,Socks 1,0
2374,push,0.5,Socks 1,0
2375,push,0.5,Socks 1,0
2376,push,0.5,Socks 1,0
2377,push,0.5,Socks 1,0
2378,push,0.5,Socks 1,0
2379,push,0.5,Socks 1,0
2380,push,0.5,Socks 1,0
2381,push,0.5,Socks 1,0
2382,push,0.5,Socks 1,0
2383,push,0.5,Socks 1,0
2384,push,0.5,Socks 1,0
2385,push,0.5,Socks 1,0
2386,push,0.5,Socks 1,0
2387,push,0.5,Socks 1,0
2388,push,0.5,Socks 1,0
2389,push,0.5,Socks 1,0
2390,push,0.5,Socks 1,0
2391,push,0.5,Socks 1,0
2392,push,0.5,Socks 1,0
2393,push,0.5,Socks 1,0
2394,push,0.5,Socks 1,0
2395,push,0.5,Socks 1,0
2396,push,0.5,Socks 1,0
2397,push,0.5,Socks 1,0
2398,push,0.5,Socks 1,0
2399,push,0.5,Socks 1,0
2400,push,0.5,Socks 1,0
2401,push,0.5,Socks 1,0
2402,push,0.5,Socks 1,0
2403,push,0.5,Socks 1,0
2404,push,0.5,Socks 1,0
2405,push,0.5,Socks 1,0
2406,push,0.5,Socks 1,0
2407,push,0.5,Socks 1,0
2408,push,0.5,Socks 1,0
2409,push,0.5,Socks 1,0
2410,push,0.5,Socks 1,0
2411,push,0.5,Socks 1,0
2412,push,0.5,Socks 1,0
2413,push,0.5,Socks 1,0
2414,push,0.5,Socks 1,0
2415,push,0.5,Socks 1,0
2416,push,0.5,Socks 1,0
2417,push,0.5,Socks 1,0
2418,push,0.5,Socks 1,0
2419,push,0.5,Socks 1,0
2420,push,0.5,Socks 1,0
2421,push,0.5,Socks 1,0
2422,push,0.5,Baby 2,0
2423,push,0.5,Baby 2,0
2424,push,0.5,Baby 2,0
